earthx,earthy,probeX0,probeY0,probeX1,probeY1,probeX2,probeY2,probeX3,probeY3,probeX4,probeY4,probeX5,probeY5,probeX6,probeY6,probeX7,probeY7,probeX8,probeY8
308368428.806643,9599931642.92364,-1727060900.97558,9230605467.02327,-1221897173.68667,9199835170.63668,-712760534.163164,9172353936.82376,-1694544879.12357,9728425748.799,-1188514441.40888,9696188471.48176,-674880851.160842,9663785376.9579,-1662937819.23337,10226265426.193,-1157835904.34809,10192599655.8472,-648906481.720012,10155474686.1742
311242646.237514,9644520661.22733,-1724366859.16417,9275813059.65881,-1219154771.95752,9244905363.33816,-709931919.632676,9217317152.70275,-1691697916.19189,9773613006.39444,-1185611169.42702,9741224570.94142,-671849444.132303,9708667944.07907,-1659946394.18086,10271432619.7285,-1154796983.85158,10237602473.6767,-645784268.072236,10200280269.9481
314130182.5559,9689108819.07697,-1721659640.12674,9321019894.53996,-1216398965.31523,9289974846.16208,-707089483.242466,9262279844.86533,-1688837762.53101,9818799411.87547,-1182694443.90933,9786259801.2478,-668803969.881436,9753549601.74901,-1656941803.85063,10316598869.2892,-1151744678.38395,10282604270.6311,-642648280.011648,10245084593.8283
317031037.504257,9733696112.49452,-1718939244.1153,9366225967.72648,-1213629753.97597,9335043615.09634,-704233225.002511,9307242009.20864,-1685964418.42178,9863984961.30487,-1179764265.11579,9831294158.38266,-665744428.397686,9798430345.73848,-1653924048.5483,10361764170.9519,-1148678988.25108,10327605042.7211,-639498517.771717,10289887653.6453
319945210.823854,9778282537.50204,-1716205671.38315,9411431275.27822,-1210847138.15716,9380111666.12887,-701363144.923281,9352203641.62986,-1683077884.14634,9909169650.74552,-1176820633.30759,9876327638.32781,-662670819.670321,9843310171.81796,-1650893128.58074,10406928520.7937,-1145599913.76006,10372604785.9576,-636334981.586462,10334689445.2295
322872702.25477,9822868090.12167,-1713458922.1849,9456635813.25506,-1208051118.07742,9425178995.24763,-698479243.015741,9397164738.02628,-1680178159.98813,9954353476.26039,-1173863548.74711,9921360237.06515,-659583143.688427,9888189075.75766,-1647849044.2561,10452091914.8918,-1142507455.21915,10417603496.3513,-633157671.690447,10379489964.4108
325813511.535899,9867452766.37561,-1710698996.77645,9501839577.71701,-1205241693.9566,9470245598.44058,-695581519.291346,9442125294.2952,-1677265246.23189,9999536433.91257,-1170893011.69792,9966391950.57668,-656481400.440913,9933067053.3275,-1644791795.88381,10497254349.3237,-1139401612.9378,10462601169.9134,-629966588.318786,10424289207.0191
328767638.404945,9912036562.28616,-1707925895.41497,9547042564.72409,-1202418866.01579,9515311471.69576,-692669973.762048,9487085306.33401,-1674339143.16364,10044718519.7653,-1167909022.42481,10011422774.8444,-653365589.9165,9977944100.29714,-1641721383.77456,10542415820.1669,-1136282387.22666,10507597802.655,-626761731.70714,10469087168.8838
331735082.598424,9956619473.87568,-1705139618.35897,9592244770.3364,-1199582634.47727,9560376611.00119,-689744606.440286,9532044770.04015,-1671399851.07069,10089899729.8818,-1164911581.19375,10056452705.8506,-650235712.10373,10022820212.4359,-1638637808.24031,10587576323.4989,-1133149778.39754,10552593390.5874,-623543102.091714,10513883845.8341
334715843.851666,10001201497.1666,-1702340165.86821,9637446190.61414,-1196732999.56458,9605441012.34495,-686805417.338992,9577003681.31112,-1668447370.24167,10135080060.3255,-1161900688.27191,10101481739.5773,-647091766.990953,10067695385.513,-1635541069.5943,10632735855.3977,-1130003786.76347,10597587929.722,-620310699.709262,10558679233.699
337709921.898811,10045782628.1815,-1699527538.20379,9682646821.61755,-1193869961.50244,9650504671.71513,-683852406.471585,9621962036.04446,-1665481700.96646,10180259507.16,-1158876343.92768,10146509872.0069,-643933754.566334,10112569615.2971,-1632431168.15104,10677894411.9411,-1126844412.63864,10642581416.0705,-617064524.797082,10603473328.3071
340717316.472813,10090362862.9429,-1696701735.62807,9727846659.40695,-1190993520.51684,9695567585.09988,-680885573.851978,9666919830.13777,-1662502843.53626,10225438066.4489,-1155838548.43063,10191537099.1218,-640761674.817846,10157442897.5567,-1629308104.22631,10723051989.2073,-1123671656.33844,10687573845.6444,-613804577.593019,10648266125.4868
343738027.305439,10134942197.4736,-1693862758.40472,9773045700.04273,-1188103676.83497,9740629748.48733,-677904919.494569,9711877059.48874,-1659510798.24356,10270615734.256,-1152787302.05153,10236563416.9044,-637575527.733269,10202315228.0601,-1626171878.13716,10768208583.2745,-1120485518.17943,10732565214.4556,-610530858.33546,10693057621.0661
346772054.127265,10179520627.7962,-1691010606.79871,9818243939.58534,-1185200430.68523,9785691157.86568,-674910443.414243,9756833719.99507,-1656505565.38213,10315792506.645,-1149722605.06236,10281588821.3373,-634375313.300188,10247186602.5753,-1623022490.20191,10813364190.221,-1117285998.47936,10777555518.516,-607243367.263339,10737847810.8729
349819396.667683,10224098149.9338,-1688145281.07629,9863441374.09533,-1182283782.29726,9830751809.22316,-671902145.626376,9801789807.55456,-1653487145.24705,10360968379.68,-1146644457.73629,10326613308.4031,-631161031.505993,10292057016.8697,-1619859940.74015,10858518806.1255,-1114073097.55718,10822544753.8379,-603942104.616132,10782636690.7346
352880054.654894,10268674759.909,-1685266781.50503,9908637999.63328,-1179353731.90192,9875811698.548,-668880026.146827,9846745318.06504,-1650455538.13468,10406143349.4251,-1143552860.34768,10371636874.0845,-627932682.337875,10336926466.7109,-1616684230.07276,10903672427.0666,-1110846815.73302,10867532916.4332,-600627070.633858,10827424256.4785
355954027.815914,10313250453.7451,-1682375108.35377,9953833812.25988,-1176410279.7313,9920870821.8285,-665844084.99194,9891700247.42438,-1647410744.34268,10451317411.9445,-1140447813.17211,10416659514.3642,-624690265.782824,10381794947.8659,-1613495358.52185,10948825049.1231,-1107607153.32818,10912520002.3146,-597298265.557083,10872210503.9316
359041315.876571,10357825227.465,-1679470261.89265,9999028808.03588,-1173453426.0187,9965929175.05298,-662794322.178547,9936654591.53053,-1644352764.16998,10496490563.3024,-1137329316.48635,10461681225.2252,-621433781.827627,10426662456.1014,-1610293326.41085,10993976668.3741,-1104354110.66516,10957506007.4943,-593955689.626908,10916995428.9205
362141918.561504,10402399077.092,-1676552242.39313,10044222983.0221,-1170483170.99866,10010986754.2098,-659730737.723961,9981608346.2815,-1641281597.91683,10541662799.5633,-1134197370.56836,10506702002.6503,-618163230.458869,10471528987.1839,-1607078134.06442,11039127280.8986,-1101087688.06764,11002490927.985,-590599343.084983,10961779027.2715
365255835.594166,10446971998.6493,-1673621050.12794,10089416333.2794,-1167499514.90692,10056043555.2873,-656653331.645978,10026561507.5753,-1638197245.88475,10586834116.7918,-1131051975.69731,10551721842.6227,-614878611.662925,10516394536.8795,-1603849781.80851,11084276882.7759,-1097807885.86048,11047474759.7996,-587229226.173494,11006561294.8108
368383066.696821,10491543988.1602,-1670676685.3711,10134608854.8688,-1164502457.98047,10101099574.2739,-653562103.962879,10071514071.3101,-1635099708.37658,10632004511.0524,-1127893132.15356,10596740741.1254,-611579925.425965,10561259100.9542,-1600608269.97035,11129425470.0854,-1094514704.36975,11092457498.9508,-583845339.135172,11051342227.3642
371523611.590546,10536115041.6481,-1667719148.39796,10179800543.8513,-1161492000.45751,10146154807.158,-650457054.693424,10116466033.3841,-1631988985.69641,10677173978.41,-1124720840.21868,10641758694.1417,-608267171.733945,10606122675.1734,-1597353598.8784,11174573038.9068,-1091208143.92267,11137439141.4518,-580447682.213286,11096121820.7571
374677469.995232,10580685155.1367,-1664748439.48513,10224991396.2881,-1158468142.57746,10191209249.9283,-647338183.856856,10161417389.6953,-1628865078.14966,10722342514.9294,-1121535100.17542,10686775697.6547,-604940350.57261,10650985255.3025,-1594085768.86244,11219719585.3197,-1087888204.84767,11182419683.3156,-577036255.651645,11140900070.8148
377844641.629581,10625254324.6493,-1661764558.91053,10270181408.2403,-1155430884.58097,10236262898.573,-644205491.472895,10206368136.1422,-1625727986.04302,10767510116.6756,-1118335912.30776,10731791747.648,-601599461.92749,10695846837.1063,-1590804780.25349,11264865105.4041,-1084554887.47435,11227399120.5556,-573611059.694599,11185676973.3622
381025126.211107,10669822546.2098,-1658767506.95337,10315370575.7692,-1152380226.70991,10281315749.0809,-641058977.561745,10251318268.6229,-1622577709.68448,10812676779.7139,-1115123276.90085,10776806840.1048,-598244505.783897,10740707416.3495,-1587510633.38385,11310009595.2399,-1081208192.13349,11272377449.1852,-570172094.587035,11230452524.224
384218923.456139,10714389815.8418,-1655757283.89418,10360558894.9362,-1149316169.20739,10326367797.4405,-637898642.144084,10296267783.0359,-1619414249.38332,10857842500.1093,-1111897194.24104,10821820971.0089,-594875482.126927,10785566988.7965,-1584203328.58708,11355153050.9074,-1077848119.15708,11317354665.218,-566719360.574379,11275226719.2243
387426033.079816,10758956129.5693,-1652733890.01475,10405746361.8027,-1146238712.31772,10371419039.6404,-634724485.241069,10341216675.2796,-1616237605.4501,10903007273.9272,-1108657664.6159,10866834136.3437,-591492390.941452,10830425550.2112,-1580882866.19802,11400295468.4869,-1074474668.87828,11362330764.6676,-563252857.902594,11319999554.1875
390646454.79609,10803521483.4161,-1649697325.59818,10450932972.4301,-1143147856.28644,10416469471.6693,-631536506.874336,10386164941.2525,-1613047778.19669,10948171097.2332,-1105404688.31418,10911846332.0931,-588095232.212122,10875283096.3574,-1577549246.55277,11445436844.0588,-1071087841.63142,11407305743.548,-559772586.818184,11364771024.937
393880188.317728,10848085873.4062,-1646647590.92887,10496118722.8802,-1140043601.36033,10461519089.5159,-628334707.065996,10431112576.853,-1609844767.93625,10993333966.0927,-1102138265.62583,10956857554.2407,-584684005.923361,10920139622.9985,-1574202469.98872,11490577173.7038,-1067687637.75203,11452279597.8731,-556278547.568186,11409541127.2965
397127233.356308,10892649295.5639,-1643584686.29251,10541303609.2144,-1136925947.78738,10506567889.1688,-625119085.838633,10476059577.9797,-1606628574.98321,11038495876.5716,-1098858396.84202,11001867798.7705,-581258712.059366,10964995125.8974,-1570842536.8445,11535716453.5028,-1064274057.57682,11497252323.657,-552770740.400173,11454309857.089
400387589.622221,10937211745.9131,-1640508611.97608,10586487627.4947,-1133794895.8168,10551615866.617,-621889643.215308,10521005940.5313,-1603399199.6533,11083656824.7356,-1095565082.25507,11046877061.6665,-577819350.604105,11009849600.8171,-1567469447.46004,11580854679.5366,-1060847101.44369,11542223916.914,-549249165.562257,11499077210.1375
403661256.824669,10981773220.4782,-1637419368.26788,10631670773.7827,-1130650445.69904,10596663017.8491,-618646379.219556,10565951660.4063,-1600156642.26357,11128816806.6507,-1092258322.15856,11091885338.9127,-574365921.541312,11054703043.5199,-1564083202.17651,11625991847.8863,-1057406769.69172,11587194373.6585,-545713823.303083,11543843182.2645
406948234.67167,11026333715.2836,-1634316955.45748,10676853044.1405,-1127492597.68577,10641709338.854,-615389293.875383,10610896733.5036,-1596900903.13231,11173975818.383,-1088938116.84722,11136892626.4932,-570898424.85449,11099555449.7679,-1560683801.33637,11671127954.6333,-1053953062.66116,11632163689.9051,-542164713.871831,11588607769.2922
410248522.870052,11070893226.3537,-1631201373.83575,10722034434.6299,-1124321352.02987,10686754825.6207,-612118387.207268,10655841155.7218,-1593631982.57914,11219133855.9986,-1085604466.617,11181898920.3923,-567416860.526904,11144406815.3229,-1557271245.28334,11716262995.8589,-1050485980.69346,11677131861.6683,-538601837.518216,11633370967.0426
413562121.125458,11115451749.7131,-1628072623.69486,10767214941.3131,-1121136708.98547,10731799474.138,-608833659.240162,10700784922.9598,-1590349880.92495,11264290915.5639,-1082257371.76505,11226904216.5943,-563921228.541581,11189257135.9464,-1553845534.36241,11761396967.6447,-1047005524.13126,11722098884.963,-535025194.492485,11678132771.3374
416889029.142342,11160009281.3862,-1624930705.32827,10812394560.2521,-1117938668.80789,10776843280.3948,-605535109.999485,10745728031.1164,-1587054598.49194,11309446993.1453,-1078896832.58971,11271908511.0836,-560411528.881307,11234106407.3996,-1550406668.91983,11806529866.0724,-1043511693.31837,11767064755.8042,-531434785.045421,11722893177.9979
420229246.623972,11204565817.398,-1621775619.03074,10857573287.5093,-1114727231.75371,10821886240.3803,-602222739.511128,10790670476.0905,-1583746135.60358,11354602084.8094,-1075522849.39053,11316911799.8447,-556887761.528625,11278954625.4431,-1546954649.30314,11851661687.224,-1040004488.59977,11812029470.2069,-527830609.428337,11767652182.8452
423582773.272429,11249121353.7731,-1618607365.09833,10902751119.1469,-1111502398.08072,10866928350.0834,-598896547.80145,10835612253.7811,-1580424492.58464,11399756186.6228,-1072135422.46823,11361914078.8621,-553349926.465833,11323801785.8376,-1543489475.86114,11896792427.1814,-1036483910.32165,11856993024.1865,-524212667.893078,11812409781.7
426949608.788607,11293675886.5365,-1615425943.82838,10947928051.2273,-1108264168.04792,10911969605.4932,-595556534.897279,10880553360.0871,-1577089669.76118,11444909294.6523,-1068734552.12477,11406915344.1207,-549798023.674984,11368647884.3431,-1540011148.94387,11941922082.0269,-1032949958.83138,11901955413.7582,-520580960.692022,11857165970.3828
430329752.872211,11338229411.7131,-1612231355.51954,10993104079.8131,-1105012541.91556,10957010002.5988,-592202700.825907,10925493790.9076,-1573741667.46056,11490061404.9649,-1065320238.66327,11451915591.6051,-546232053.137877,11413492916.7195,-1536519668.90269,11987050647.8428,-1029402634.47749,11946916634.9376,-516935488.078077,11901920744.7137
433723205.221761,11382781925.328,-1609023600.47175,11038279200.9667,-1101747519.9451,11002049537.3894,-588835045.615098,10970433542.1416,-1570380486.01141,11535212513.6276,-1061892482.38807,11496914817.3001,-542652014.836063,11458336878.7262,-1533015036.09018,12032178120.7116,-1025841937.60972,11991876683.7403,-513276250.304682,11946674100.5126
437129965.534591,11427333423.4063,-1605802678.98625,11083453410.7508,-1098469102.39923,11047088205.8542,-585453569.293074,11015372609.6883,-1567006125.74366,11580362616.7076,-1058451283.60471,11541913017.1908,-539057908.750836,11503179766.1223,-1529497250.86022,12077304496.7161,-1022267868.57897,12036835556.1822,-509603247.625805,11991426033.5989
440550033.506844,11471883901.9734,-1602568591.36557,11128626705.2281,-1095177289.54186,11092126003.9824,-582058271.888528,11060310989.4469,-1563618586.98853,11625511710.2722,-1054996642.61992,11586910187.2622,-535449734.863237,11548021574.6668,-1525966313.56795,12122429771.939,-1018680427.73735,12081793248.2792,-505916480.295944,12036176539.7919
443983408.833481,11516433357.0544,-1599321337.91352,11173799080.4615,-1091872081.63814,11137162927.7634,-578649153.430615,11105248677.3164,-1560217870.07854,11670659790.3889,-1051528559.74162,11631906323.4994,-531827493.154045,11592862300.1179,-1522422224.56977,12167553942.4633,-1015079615.43812,12126749756.0473,-502215948.570126,12080925614.9105
447430091.208272,11560981784.675,-1596060918.93524,11218970532.5139,-1088553478.95442,11182198973.1864,-575226213.94895,11150185669.1963,-1556803975.34748,11715806853.1251,-1048047035.27895,11676901421.8876,-528191183.603779,11637701938.2339,-1518864984.22335,12212677004.3723,-1011465432.03574,12171705075.5029,-498501652.703904,12125673254.7732
450890080.323803,11605529180.8605,-1592787334.73713,11264141057.4483,-1085221481.7583,11227234136.2408,-571789453.473614,11195121960.9858,-1553376903.13046,11760952894.5487,-1044552069.54223,11721895478.4121,-524540806.192694,11682540484.7724,-1515294592.88762,12257798953.7491,-1007837877.88586,12216659202.6622,-494773592.953361,12170419455.1985
